"vtkOriginalCellIds","VectorGradient:0","VectorGradient:1","VectorGradient:2","VectorGradient:3","VectorGradient:4","VectorGradient:5","VectorGradient:6","VectorGradient:7","VectorGradient:8","Cell Type"
17,-0.44321,0.64982,-15.08,0.54122,0.20188,8.1365,15.185,-7.5096,-0.1648,12
