"vtkOriginalCellIds","VectorGradient:0","VectorGradient:1","VectorGradient:2","VectorGradient:3","VectorGradient:4","VectorGradient:5","VectorGradient:6","VectorGradient:7","VectorGradient:8","Cell Type"
17,-0.20422,0.41799,-8.3517,0.33725,0.21409,4.455,8.2755,-4.0068,-0.25087,12
