"vtkOriginalCellIds","VectorGradient:0","VectorGradient:1","VectorGradient:2","VectorGradient:3","VectorGradient:4","VectorGradient:5","VectorGradient:6","VectorGradient:7","VectorGradient:8","Cell Type"
17,-0.68189,0.84208,-21.309,0.71955,0.15071,11.576,21.635,-10.824,-0.020521,12
