"vtkOriginalCellIds","VectorGradient:0","VectorGradient:1","VectorGradient:2","VectorGradient:3","VectorGradient:4","VectorGradient:5","VectorGradient:6","VectorGradient:7","VectorGradient:8","Cell Type"
17,-2.061,0.67405,-34.579,0.66709,-1.6729,19.312,37.647,-19.796,3.2464,12
