"vtkOriginalCellIds","VectorGradient:0","VectorGradient:1","VectorGradient:2","VectorGradient:3","VectorGradient:4","VectorGradient:5","VectorGradient:6","VectorGradient:7","VectorGradient:8","Cell Type"
17,-0.050444,0.2055,-3.2783,0.16243,0.15898,1.7214,3.1495,-1.4722,-0.21422,12
